Order_id,Counter_party_1,inst_Code,c1_ISIN,c1_Date,c1_Time,Settlement_date,Buy_sell,c1_Price,c1_Volume,c1_Trade amount,Counter_party_2,c2_Code,c2_ISIN,c2_Date,c2_Time,c2_price,c2_Volume,c2_Trade_amount,Settled,Comments
356697,C1166272,ABIRLANUVO,INE069A01017 ,22-12-2014,13:55:00,24/12/2014,B,1671.35,311,519789.85,C2222057,ABIRLANUVO,INE069A01017 ,22-12-2014,13:55:00,1671.35,311,519789.85,Y,Settled
433656,C1144218,ACC,INE012A01025,22-12-2014,13:55:00,24/12/2014,B,1380,770,1062600,C2215662,ACC,INE012A01025,22-12-2014,13:55:00,1380,770,1062600,Y,Settled
511666,C1185452,ADANIENT,INE423A01024,22-12-2014,13:55:00,24/12/2014,B,455.5,3399,1548244.5,C2217289,ADANIENT,INE423A01024,22-12-2014,13:55:00,455.5,3399,1548244.5,Y,Settled
6331373,C1184735,CRISIL,INE007A01025,22-12-2014,13:55:00,24/12/2014,B,1915,232,444280,C2225535,CRISIL,INE007A01025,22-12-2014,13:55:00,1915,232,444280,Y,Settled
6669259,C1163466,DABUR,INE016A01026,22-12-2014,13:55:00,24/12/2014,S,231.65,2470,572175.5,C2293057,DABUR,INE016A01026,22-12-2014,13:55:00,231.65,2470,572175.5,Y,Settled
433657,C1132741,ACC,INE012A01025,22-12-2014,13:56:00,24/12/2014,B,1380,1293,1784340,C2220621,ACC,INE012A01025,22-12-2014,13:56:00,1380,1293,1784340,Y,Settled
180910,C1158123,ABAN,INE421A01028,22-12-2014,13:57:00,24/12/2014,S,424.05,1120,474936,C2210469,ABAN,INE421A01028,22-12-2014,13:57:00,424.05,1124,476632.2,N,volume mismatch between Buyer and seller
511668,C1163049,ADANIENT,INE423A01024,22-12-2014,13:57:00,24/12/2014,B,455.5,4958,2258369,C2277826,ADANIENT,INE423A01024,22-12-2014,13:57:00,455.5,4958,2258369,Y,Settled
6331375,C1110705,CRISIL,INE007A01025,22-12-2014,13:57:00,24/12/2014,B,1910,184,351440,C2239521,CRISIL,INE007A01025,22-12-2014,13:57:00,1910,184,351440,Y,Settled
180911,C1131331,ABAN,INE421A01028,22-12-2014,13:58:00,24/12/2014,B,423.8,2030,860314,C2234524,ABAN,INE421A01028,22-12-2014,13:58:00,423.8,2030,860314,Y,Settled
433659,C1110996,ACC,INE012A01025,22-12-2014,13:58:00,24/12/2014,B,1380,528,728640,C2210435,ACC,INE012A01025,22-12-2014,13:58:00,1380,528,728640,Y,Settled
511669,C1190551,ADANIENT,INE423A01024,22-12-2014,13:58:00,24/12/2014,B,455.15,2489,1132868.35,C2232063,LTI,INE423A01024,22-12-2014,13:58:00,455.15,2489,1132868.35,N,Security code mismatch
6669262,C1162706,DABUR,INE016A01026,22-12-2014,13:58:00,24/12/2014,B,231.75,195,45191.25,C2252118,DABUR,INE016A01026,22-12-2014,13:58:00,231.75,195,45191.25,Y,Settled
180912,C1157625,ABAN,INE421A01028,22-12-2014,13:59:00,24/12/2014,S,423.65,892,377895.8,C2241087,ABAN,INE421A01028,22-12-2014,13:59:00,423.65,892,377895.8,Y,Settled
511670,C1132050,ADANIENT,INE423A01024,22-12-2014,13:59:00,24/12/2014,B,455,1177,535535,C2233116,ADANIENT,INE423A01024,22-12-2014,13:59:00,455,1177,535535,Y,Settled
6669263,C1111542,DABUR,INE016A01026,22-12-2014,13:59:00,24/12/2014,B,231.85,321,74423.85,C2295525,DABUR,INE016A01026,22-12-2014,13:59:00,231.85,321,74423.85,Y,Settled
180913,C1171101,ABAN,INE421A01028,22-12-2014,14:00:00,24/12/2014,B,423.75,941,398748.75,C2287842,ABAN,INE421A01028,22-12-2014,14:00:00,423.75,941,398748.75,Y,Settled
180914,C1108266,ABAN,INE421A01028,22-12-2014,14:01:00,24/12/2014,B,424.25,984,417462,C2297637,ABAN,INE421A01028,22-12-2014,14:01:00,424.25,984,417462,Y,Settled
433662,C1195308,ACC,INE012A01025,22-12-2014,14:01:00,24/12/2014,B,1380.9,717,990105.3,C2249669,ACC,INE012A01025,22-12-2014,14:01:00,1380.9,717,990105.3,Y,Settled
511672,C1178843,ADANIENT,INE423A01024,22-12-2014,14:01:00,24/12/2014,B,455.5,1096,499228,C2210405,ADANIENT,INE423A01024,22-12-2014,14:01:00,455.5,1096,499228,Y,Settled
6669265,C1146679,DABUR,INE016A01026,22-12-2014,14:01:00,24/12/2014,B,231.9,949,220073.1,C2223064,DABUR,INE016A01026,22-12-2014,14:01:00,231.9,949,220073.1,Y,Settled
17422,C1123859,3IINFOTECH,INE748C01020,22-12-2014,14:02:00,24/12/2014,B,7.9,5030,39737,C2202083,3IINFOTECH,INE748C01020,22-12-2014,14:02:00,7.9,5030,39737,Y,Settled
180916,C1150272,ABAN,INE421A01028,22-12-2014,14:03:00,24/12/2014,B,423.8,1510,639938,C2216842,ABAN,INE421A01028,22-12-2014,14:03:00,423.8,1510,639938,Y,Settled
511674,C1140143,ADANIENT,INE423A01024,22-12-2014,14:03:00,24/12/2014,B,454.8,1532,696753.6,C2241772,ADANIENT,INE423A01024,22-12-2014,14:03:00,454.8,1532,696753.6,Y,Settled
6331381,C1149567,CRISIL,INE007A01025,22-12-2014,14:03:00,24/12/2014,B,1910,174,332340,C2223135,CRISIL,INE007A01025,22-12-2014,14:03:00,1910,174,332346,N,Trade mismatch between Buyer and Seller
180917,C1153708,ABAN,INE421A01028,22-12-2014,14:04:00,24/12/2014,B,424,876,371424,C2274429,ABAN,INE067A01029,22-12-2014,14:04:00,424,876,371424,N,ISIN mismatch
433665,C1199204,ACC,INE012A01025,22-12-2014,14:04:00,24/12/2014,S,1381,1189,1642009,C2247494,ACC,INE012A01025,22-12-2014,14:04:00,1381,1189,1642009,Y,Settled
511675,C1190640,ADANIENT,INE423A01024,22-12-2014,14:04:00,24/12/2014,B,455.5,7957,3624413.5,C2295343,ADANIENT,INE423A01024,22-12-2014,14:04:00,455.5,7957,3624413.5,Y,Settled
6669268,C1112651,DABUR,INE016A01026,22-12-2014,14:04:00,24/12/2014,S,232.75,1848,430122,C2257454,DABUR,INE016A01026,22-12-2014,14:04:00,232.2,1848,429105.6,N,Price mismatch between Buyer and Seller
356705,C1187581,ABIRLANUVO,INE069A01017 ,22-12-2014,14:05:00,24/12/2014,B,1669.5,382,637749,C2285621,ABIRLANUVO,INE069A01017 ,22-12-2014,14:05:00,1669.5,382,637749,Y,Settled
433666,C1161150,ACC,INE012A01025,22-12-2014,14:05:00,24/12/2014,B,1381,1380,1905780,C2299481,ACC,INE012A01025,22-12-2014,14:05:00,1381,1380,1905780,Y,Settled
356706,C1119070,ABIRLANUVO,INE069A01017 ,22-12-2014,14:06:00,24/12/2014,B,1669.25,974,1625849.5,C2249262,ABIRLANUVO,INE069A01017 ,22-12-2014,14:06:00,1669.25,974,1625849.5,Y,Settled
433667,C1124682,ACC,INE012A01025,22-12-2014,14:06:00,24/12/2014,B,1381,5363,7406303,C2247357,ACC,INE012A01025,22-12-2014,14:06:00,1381,5363,7406303,Y,Settled
511677,C1181881,ADANIENT,INE423A01024,22-12-2014,14:06:00,24/12/2014,B,455.1,3510,1597401,C2254027,ADANIENT,INE423A01024,22-12-2014,14:06:00,455.1,3510,1597401,Y,Settled
6331384,C1108511,CRISIL,INE007A01025,22-12-2014,14:06:00,24/12/2014,B,1905.2,59,112406.8,C2241183,CRISIL,INE007A01025,22-12-2014,14:06:00,1905.2,59,112406.8,Y,Settled
6669270,C1102686,DABUR,INE016A01026,22-12-2014,14:06:00,24/12/2014,B,232.2,576,133747.2,C2253642,DABUR,INE399G01015,22-12-2014,14:06:00,232.2,576,133747.2,N,ISIN mismatch
433668,C1137061,ACC,INE012A01025,22-12-2014,14:07:00,24/12/2014,B,1382,4079,5637178,C2238223,ACC,INE012A01025,22-12-2014,14:07:00,1382,4079,5637178,Y,Settled
511678,C1136777,ADANIENT,INE423A01024,22-12-2014,14:07:00,24/12/2014,B,455,963,438165,C2259752,ADANIENT,INE872H01027,22-12-2014,14:07:00,455,963,438165,N,ISIN mismatch
6669271,C1129651,DABUR,INE016A01026,22-12-2014,14:07:00,24/12/2014,S,232.25,818,189980.5,C2239431,DABUR,INE016A01026,22-12-2014,14:07:00,232.25,818,189980.5,Y,Settled
511679,C1112192,ADANIENT,INE423A01024,22-12-2014,14:08:00,24/12/2014,B,455.1,5202,2367430.2,C2289980,ADANIENT,INE423A01024,22-12-2014,14:08:00,455.1,5202,2367430.2,Y,Settled
6669272,C1110759,DABUR,INE016A01026,22-12-2014,14:08:00,24/12/2014,B,232,1435,332920,C2223082,DABUR,INE016A01026,22-12-2014,14:08:00,232,1435,332920,Y,Settled
180922,C1123317,ABAN,INE421A01028,22-12-2014,14:09:00,24/12/2014,B,423.9,1838,779128.2,C2276172,ABAN,INE421A01028,22-12-2014,14:09:00,423.9,1838,779128.2,Y,Settled
511680,C1184909,ADANIENT,INE423A01024,22-12-2014,14:09:00,24/12/2014,B,454.9,2694,1225500.6,C2269236,ADANIENT,INE423A01024,22-12-2014,14:09:00,454.9,2694,1225500.6,Y,Settled
6669273,C1121345,DABUR,INE016A01026,22-12-2014,14:09:00,24/12/2014,B,231.85,1391,322503.35,C2215249,DABUR,INE016A01026,22-12-2014,14:09:00,231.85,1391,322503.35,Y,Settled
180923,C1122373,ABAN,INE421A01028,22-12-2014,14:10:00,24/12/2014,B,423.35,1855,785314.25,C2275660,ABAN,INE169A01031,22-12-2014,14:10:00,423.35,1855,785314.25,N,ISIN mismatch
433671,C1167832,ACC,INE012A01025,22-12-2014,14:10:00,24/12/2014,S,1382.1,272,375931.2,C2282102,ACC,INE012A01025,22-12-2014,14:10:00,1382.1,272,375931.2,Y,Settled
511681,C1173520,ADANIENT,INE423A01024,22-12-2014,14:10:00,24/12/2014,B,454.95,1363,620096.85,C2270862,ADANIENT,INE423A01024,22-12-2014,14:10:00,454.95,1363,620096.85,Y,Settled
6669274,C1102397,DABUR,INE016A01026,22-12-2014,14:10:00,24/12/2014,B,231.9,795,184360.5,C2267489,DABUR,INE016A01026,22-12-2014,14:10:00,231.9,795,184360.5,Y,Settled
180924,C1102293,ABAN,INE421A01028,22-12-2014,14:11:00,24/12/2014,B,423.35,772,326826.2,C2243536,ABAN,INE421A01028,22-12-2014,14:11:00,423.35,772,326826.2,Y,Settled
433672,C1100905,ACC,INE012A01025,22-12-2014,14:11:00,24/12/2014,B,1387.5,3623,5026912.5,C2296113,ACC,INE012A01025,22-12-2014,14:11:00,1387.5,3623,5026912.5,Y,Settled
511682,C1109401,ADANIENT,INE423A01024,22-12-2014,14:11:00,24/12/2014,B,454.9,4072,1852352.8,C2288832,ADANIENT,INE423A01024,22-12-2014,14:11:00,454.9,4072,1852352.8,Y,Settled
180925,C1128768,ABAN,INE421A01028,22-12-2014,14:12:00,24/12/2014,B,423.3,871,368694.3,C2285253,ABAN,INE421A01028,22-12-2014,14:12:00,423.3,871,368694.3,Y,Settled
356710,C1165243,ABIRLANUVO,INE069A01017 ,22-12-2014,14:12:00,24/12/2014,B,1670.3,1052,1757155.6,C2223272,ABIRLANUVO,INE069A01017 ,22-12-2014,14:12:00,1670.3,1052,175156,N,Trade mismatch between Buyer and Seller
433673,C1167513,ACC,INE012A01025,22-12-2014,14:12:00,24/12/2014,B,1387,1101,1527087,C2210265,ACC,INE012A01025,22-12-2014,14:12:00,1387,1101,1527087,Y,Settled
511683,C1185517,ADANIENT,INE423A01024,22-12-2014,14:12:00,24/12/2014,B,454.75,189,85947.75,C2257308,ADANIENT,INE423A01024,22-12-2014,14:12:00,454.75,189,85947.75,Y,Settled
6669276,C1176760,DABUR,INE016A01026,22-12-2014,14:12:00,24/12/2014,B,231.85,100,23185,C2274194,DABUR,INE016A01026,22-12-2014,14:12:00,231.85,100,23185,Y,Settled
511684,C1184754,ADANIENT,INE423A01024,22-12-2014,14:13:00,24/12/2014,B,454.9,1888,858851.2,C2239113,ADANIENT,INE423A01024,22-12-2014,14:13:00,454.9,1888,858851.2,Y,Settled
6669277,C1131024,DABUR,INE016A01026,22-12-2014,14:13:00,24/12/2014,S,231.85,1476,342210.6,C2230445,DABUR,INE016A01026,22-12-2014,14:13:00,231.85,1476,342210.6,Y,Settled
180927,C1101532,ABAN,INE421A01028,22-12-2014,14:14:00,24/12/2014,B,423.1,717,303362.7,C2251359,ABAN,INE421A01028,22-12-2014,14:14:00,423.1,717,303362.7,Y,Settled
511685,C1174699,ADANIENT,INE423A01024,22-12-2014,14:14:00,24/12/2014,B,454.9,170,77333,C2226809,ADANIENT,INE423A01024,22-12-2014,14:14:00,454.9,170,77333,Y,Settled
6669278,C1136548,DABUR,INE016A01026,22-12-2014,14:14:00,24/12/2014,B,231.85,288,66772.8,C2291410,DABUR,INE016A01026,22-12-2014,14:14:00,231.85,288,66772.8,Y,Settled
180928,C1131795,ABAN,INE421A01028,22-12-2014,14:15:00,24/12/2014,S,423,2848,1204704,C2245769,ABAN,INE421A01028,22-12-2014,14:15:00,423,2848,1204704,Y,Settled
511686,C1198188,ADANIENT,INE423A01024,22-12-2014,14:15:00,24/12/2014,B,454.75,736,334696,C2272862,CMC,INE423A01024,22-12-2014,14:15:00,454.75,736,334696,N,Security code mismatch
180929,C1120032,ABAN,INE421A01028,22-12-2014,14:16:00,24/12/2014,B,422.6,1080,456408,C2265017,ABAN,INE421A01028,22-12-2014,14:16:00,422.6,1080,456408,Y,Settled
180930,C1101155,ABAN,INE421A01028,22-12-2014,14:17:00,24/12/2014,B,422.6,852,360055.2,C2262720,ABAN,INE421A01028,22-12-2014,14:17:00,422.6,852,360055.2,Y,Settled
254093,C1120999,ABB,INE117A01022,22-12-2014,14:17:00,24/12/2014,S,1171,481,563251,C2299970,ABB,INE117A01022,22-12-2014,14:17:00,1171,481,563251,Y,Settled
433678,C1177232,ACC,INE012A01025,22-12-2014,14:17:00,24/12/2014,B,1385,928,1285280,C2300000,ACC,INE012A01025,22-12-2014,14:17:00,1385,928,1285280,Y,Settled
6669281,C1197592,DABUR,INE016A01026,22-12-2014,14:17:00,24/12/2014,S,232,421,97672,C2265781,DABUR,INE016A01026,22-12-2014,14:17:00,232,421,97672,Y,Settled
17432,C1131746,3IINFOTECH,INE748C01020,22-12-2014,14:18:00,24/12/2014,B,7.85,5501,43182.85,C2223161,3IINFOTECH,INE585B01010,22-12-2014,14:18:00,7.85,5501,43182.85,N,ISIN mismatch
511689,C1187902,ADANIENT,INE423A01024,22-12-2014,14:18:00,24/12/2014,B,454.75,2196,998631,C2218336,ADANIENT,INE423A01024,22-12-2014,14:18:00,454.75,2196,998631,Y,Settled
180932,C1126336,ABAN,INE421A01028,22-12-2014,14:19:00,24/12/2014,B,423.15,848,358831.2,C2279250,ABAN,INE421A01028,22-12-2014,14:19:00,423.15,848,358831.2,Y,Settled
6669283,C1136865,DABUR,INE016A01026,22-12-2014,14:19:00,24/12/2014,B,232.15,1738,403476.7,C2226595,LTI,INE016A01026,22-12-2014,14:19:00,232.15,1738,403476.7,N,Security code mismatch
17433,C1149072,3IINFOTECH,INE748C01020,22-12-2014,14:20:00,24/12/2014,S,7.85,300500,2358925,C2231359,3IINFOTECH,INE748C01020,22-12-2014,14:20:00,7.85,300500,2358925,Y,Settled
180933,C1168716,ABAN,INE421A01028,22-12-2014,14:20:00,24/12/2014,B,423.5,989,418841.5,C2273772,ABAN,INE421A01028,22-12-2014,14:20:00,423.5,989,418841.5,Y,Settled
6669284,C1158019,DABUR,INE016A01026,22-12-2014,14:20:00,24/12/2014,S,231.95,1072,248650.4,C2222219,DABUR,INE016A01026,22-12-2014,14:20:00,231.95,1072,248650.4,Y,Settled
17434,C1117982,3IINFOTECH,INE748C01020,22-12-2014,14:21:00,24/12/2014,B,7.9,102831,812364.9,C2214874,3IINFOTECH,INE748C01020,22-12-2014,14:21:00,7.9,102831,812364.9,Y,Settled
180934,C1176636,ABAN,INE421A01028,22-12-2014,14:21:00,24/12/2014,B,423.85,1672,708677.2,C2226652,ABAN,INE421A01028,22-12-2014,14:21:00,423.85,1672,708677.2,Y,Settled
254097,C1128713,ABB,INE117A01022,22-12-2014,14:21:00,24/12/2014,B,1171,1349,1579679,C2287232,ABB,INE117A01022,22-12-2014,14:21:00,1171,1349,1579679,Y,Settled
511692,C1131554,ADANIENT,INE423A01024,22-12-2014,14:21:00,24/12/2014,B,454.75,950,432012.5,C2207813,ADANIENT,INE423A01024,22-12-2014,14:21:00,454.75,950,432012.5,Y,Settled
17436,C1158949,3IINFOTECH,INE748C01020,22-12-2014,14:23:00,24/12/2014,B,7.95,7635,60698.25,C2270722,3IINFOTECH,INE748C01020,22-12-2014,14:23:00,7.95,7635,60698.25,Y,Settled
180936,C1196917,ABAN,INE421A01028,22-12-2014,14:23:00,24/12/2014,B,423.35,534,226068.9,C2200259,ABAN,INE421A01028,22-12-2014,14:23:00,423.35,534,226068.9,Y,Settled
511694,C1182616,ADANIENT,INE423A01024,22-12-2014,14:23:00,24/12/2014,B,454.5,560,254520,C2265117,ADANIENT,INE423A01024,22-12-2014,14:23:00,454.5,560,254520,Y,Settled
6331401,C1167621,CRISIL,INE007A01025,22-12-2014,14:23:00,24/12/2014,B,1890,165,311850,C2209668,CRISIL,INE007A01025,22-12-2014,14:23:00,1890,165,311850,Y,Settled
180937,C1104866,ABAN,INE421A01028,22-12-2014,14:24:00,24/12/2014,B,423.25,602,254796.5,C2243486,ABAN,INE421A01028,22-12-2014,14:24:00,423.25,602,254796.5,Y,Settled
356719,C1145940,ABIRLANUVO,INE069A01017 ,22-12-2014,14:24:00,24/12/2014,B,1671.85,292,488180.2,C2213793,ABIRLANUVO,INE069A01017 ,22-12-2014,14:24:00,1671.85,292,488180.2,Y,Settled
511695,C1122115,ADANIENT,INE423A01024,22-12-2014,14:24:00,24/12/2014,B,454.9,2350,1069015,C2297294,ADANIENT,INE423A01024,22-12-2014,14:24:00,454.9,2350,1069015,Y,Settled
6669287,C1103491,DABUR,INE016A01026,22-12-2014,14:24:00,24/12/2014,B,231.8,234,54241.2,C2238322,DABUR,INE016A01026,22-12-2014,14:24:00,231.8,234,54241.2,Y,Settled
180938,C1108995,ABAN,INE421A01028,22-12-2014,14:25:00,24/12/2014,B,423.3,1013,428802.9,C2285953,ABAN,INE421A01028,22-12-2014,14:25:00,423.7,1013,429208.1,N,Price mismatch between Buyer and Seller
356720,C1122735,ABIRLANUVO,INE069A01017 ,22-12-2014,14:25:00,24/12/2014,B,1671.95,256,428019.2,C2211709,ABIRLANUVO,INE069A01017 ,22-12-2014,14:25:00,1671.95,256,428019.2,Y,Settled
6331403,C1198157,CRISIL,INE007A01025,22-12-2014,14:25:00,24/12/2014,B,1890,310,585900,C2220978,CRISIL,INE007A01025,22-12-2014,14:25:00,1890,310,585900,Y,Settled
17439,C1134214,3IINFOTECH,INE748C01020,22-12-2014,14:26:00,24/12/2014,B,7.9,1252,9890.8,C2253827,3IINFOTECH,INE748C01020,22-12-2014,14:26:00,7.9,1252,9890.8,Y,Settled
180939,C1107527,ABAN,INE421A01028,22-12-2014,14:26:00,24/12/2014,B,423.2,766,324171.2,C2264978,ABAN,INE421A01028,22-12-2014,14:26:00,423.2,766,324171.2,Y,Settled
511697,C1122320,ADANIENT,INE423A01024,22-12-2014,14:26:00,24/12/2014,B,454.95,6152,2798852.4,C2229394,ADANIENT,INE423A01024,22-12-2014,14:26:00,454.95,6152,2798852.4,Y,Settled
17440,C1104971,3IINFOTECH,INE748C01020,22-12-2014,14:27:00,24/12/2014,S,7.9,25777,203638.3,C2275452,3IINFOTECH,INE748C01020,22-12-2014,14:27:00,7.9,25777,203638.3,Y,Settled
254102,C1150706,ABB,INE117A01022,22-12-2014,14:27:00,24/12/2014,S,1171,635,743585,C2251202,AIL,INE117A01022,22-12-2014,14:27:00,1171,635,743585,N,Security code mismatch
433688,C1166160,ACC,INE012A01025,22-12-2014,14:27:00,24/12/2014,B,1384.9,278,385002.2,C2235507,ACC,INE012A01025,22-12-2014,14:27:00,1384.9,278,385002.2,Y,Settled
511698,C1182461,ADANIENT,INE423A01024,22-12-2014,14:27:00,24/12/2014,B,455.1,454,206615.4,C2278799,ADANIENT,INE423A01024,22-12-2014,14:27:00,455.1,454,206615.4,Y,Settled
17441,C1153362,3IINFOTECH,INE748C01020,22-12-2014,14:28:00,24/12/2014,B,7.95,321,2551.95,C2205480,3IINFOTECH,INE748C01020,22-12-2014,14:28:00,7.95,321,2551.95,Y,Settled
433689,C1101320,ACC,INE012A01025,22-12-2014,14:28:00,24/12/2014,S,1383,1603,2216949,C2243330,ACC,INE012A01025,22-12-2014,14:28:00,1383,1603,2216949,Y,Settled
6669291,C1153695,DABUR,INE016A01026,22-12-2014,14:28:00,24/12/2014,B,231.75,20,4635,C2292448,DABUR,INE016A01026,22-12-2014,14:28:00,231.75,20,4635,Y,Settled
180942,C1128114,ABAN,INE421A01028,22-12-2014,14:29:00,24/12/2014,B,422.8,1265,534842,C2287267,ABAN,INE421A01028,22-12-2014,14:29:00,422.8,1265,534842,Y,Settled
254104,C1117206,ABB,INE117A01022,22-12-2014,14:29:00,24/12/2014,B,1170.95,1352,1583124.4,C2231575,ABB,INE117A01022,22-12-2014,14:29:00,1170.95,1352,1583124.4,Y,Settled
433690,C1190483,ACC,INE012A01025,22-12-2014,14:29:00,24/12/2014,B,1383,1482,2049606,C2249731,ACC,INE012A01025,22-12-2014,14:29:00,1383,1482,2049606,Y,Settled
511700,C1108122,ADANIENT,INE423A01024,22-12-2014,14:29:00,24/12/2014,B,454.95,4286,1949915.7,C2253700,ADANIENT,INE872H01027,22-12-2014,14:29:00,454.95,4286,1949915.7,N,ISIN mismatch
6331407,C1166630,CRISIL,INE007A01025,22-12-2014,14:29:00,24/12/2014,B,1896.95,83,157446.85,C2241567,CRISIL,INE007A01025,22-12-2014,14:29:00,1896.95,83,157446.85,Y,Settled
433691,C1109484,ACC,INE012A01025,22-12-2014,14:30:00,24/12/2014,B,1383,455,629265,C2233720,ACC,INE012A01025,22-12-2014,14:30:00,1383,455,629265,Y,Settled
511701,C1198883,ADANIENT,INE423A01024,22-12-2014,14:30:00,24/12/2014,B,454.95,6490,2952625.5,C2285738,ADANIENT,INE423A01024,22-12-2014,14:30:00,454.95,6490,2952625.5,Y,Settled
180944,C1188097,ABAN,INE421A01028,22-12-2014,14:31:00,24/12/2014,B,424.1,5345,2266814.5,C2287221,ABAN,INE421A01028,22-12-2014,14:31:00,424.1,5345,2266814.5,Y,Settled
433692,C1104080,ACC,INE012A01025,22-12-2014,14:31:00,24/12/2014,B,1383,204,282132,C2205658,ACC,INE012A01025,22-12-2014,14:31:00,1383,204,282132,Y,Settled
511702,C1149899,ADANIENT,INE423A01024,22-12-2014,14:31:00,24/12/2014,B,455,3426,1558830,C2275563,ADANIENT,INE423A01024,22-12-2014,14:31:00,455,3426,1558830,Y,Settled
180945,C1116497,ABAN,INE421A01028,22-12-2014,14:32:00,24/12/2014,B,424,2815,1193560,C2212830,ABAN,INE421A01028,22-12-2014,14:32:00,424,2815,1193560,Y,Settled
254107,C1199213,ABB,INE117A01022,22-12-2014,14:32:00,24/12/2014,S,1170.95,152,177984.4,C2293407,ABB,INE117A01022,22-12-2014,14:32:00,1170.95,152,177984.4,Y,Settled
356725,C1188647,ABIRLANUVO,INE069A01017 ,22-12-2014,14:32:00,24/12/2014,B,1672.05,313,523351.65,C2271107,ABIRLANUVO,INE069A01017 ,22-12-2014,14:32:00,1672.05,313,523351.65,Y,Settled
433693,C1123133,ACC,INE012A01025,22-12-2014,14:32:00,24/12/2014,S,1383,80,110640,C2248022,ACC,INE012A01025,22-12-2014,14:32:00,1383,80,110640,Y,Settled
6669295,C1103992,DABUR,INE016A01026,22-12-2014,14:32:00,24/12/2014,B,231.75,10,2317.5,C2221146,DABUR,INE016A01026,22-12-2014,14:32:00,231.75,10,2317.5,Y,Settled
433694,C1132241,ACC,INE012A01025,22-12-2014,14:33:00,24/12/2014,S,1382.65,802,1108885.3,C2295877,ACC,INE012A01025,22-12-2014,14:33:00,1382.65,802,1108885.3,Y,Settled
511704,C1130625,ADANIENT,INE423A01024,22-12-2014,14:33:00,24/12/2014,B,455,6625,3014375,C2273427,ADANIENT,INE423A01024,22-12-2014,14:33:00,455,6625,3014375,Y,Settled
6669296,C1182022,DABUR,INE016A01026,22-12-2014,14:33:00,24/12/2014,B,231.75,246,57010.5,C2214369,DABUR,INE016A01026,22-12-2014,14:33:00,231.75,246,57010.5,Y,Settled
433695,C1141365,ACC,INE012A01025,22-12-2014,14:34:00,24/12/2014,B,1382.95,177,244782.15,C2221169,ACC,INE012A01025,22-12-2014,14:34:00,1382.95,177,244782.15,Y,Settled
180948,C1183126,ABAN,INE421A01028,22-12-2014,14:35:00,24/12/2014,B,422.95,1104,466936.8,C2219948,ABAN,INE421A01028,22-12-2014,14:35:00,422.95,1104,466936.8,Y,Settled
433696,C1150810,ACC,INE012A01025,22-12-2014,14:35:00,24/12/2014,B,1383.5,1036,1433306,C2214262,ACC,INE012A01025,22-12-2014,14:35:00,1383.5,1036,1433306,Y,Settled
511706,C1159347,ADANIENT,INE423A01024,22-12-2014,14:35:00,24/12/2014,B,455,7540,3430700,C2267055,ADANIENT,INE423A01024,22-12-2014,14:35:00,455,7540,3430700,Y,Settled
6669298,C1197388,DABUR,INE016A01026,22-12-2014,14:35:00,24/12/2014,B,231.75,328,76014,C2273007,DABUR,INE016A01026,22-12-2014,14:35:00,231.75,328,76014,Y,Settled
180949,C1129807,ABAN,INE421A01028,22-12-2014,14:36:00,24/12/2014,B,423,773,326979,C2293263,ABAN,INE421A01028,22-12-2014,14:36:00,423,773,326979,Y,Settled
433697,C1102414,ACC,INE012A01025,22-12-2014,14:36:00,24/12/2014,B,1384.5,3402,4710069,C2201595,ACC,INE012A01025,22-12-2014,14:36:00,1384.5,3402,4710069,Y,Settled
511707,C1107001,ADANIENT,INE423A01024,22-12-2014,14:36:00,24/12/2014,B,455.5,4858,2212819,C2211875,ADANIENT,INE423A01024,22-12-2014,14:36:00,455.5,4858,2212819,Y,Settled
180950,C1102043,ABAN,INE421A01028,22-12-2014,14:37:00,24/12/2014,B,423.75,2242,950047.5,C2247395,ABAN,INE421A01028,22-12-2014,14:37:00,423.75,2242,950047.5,Y,Settled
254111,C1183042,ABB,INE117A01022,22-12-2014,14:37:00,24/12/2014,B,1171,201,235371,C2205782,ABB,INE117A01022,22-12-2014,14:37:00,1171,201,235371,Y,Settled
356729,C1174683,ABIRLANUVO,INE069A01017 ,22-12-2014,14:37:00,24/12/2014,B,1670.8,293,489544.4,C2297896,ABIRLANUVO,INE069A01017 ,22-12-2014,14:37:00,1670.8,293,489544.4,Y,Settled
433698,C1197746,ACC,INE012A01025,22-12-2014,14:37:00,24/12/2014,B,1384,1470,2034480,C2256646,ACC,INE012A01025,22-12-2014,14:37:00,1384,1470,2034480,Y,Settled
6669299,C1155239,DABUR,INE016A01026,22-12-2014,14:37:00,24/12/2014,S,231.7,4729,1095709.3,C2210332,DABUR,INE016A01026,22-12-2014,14:37:00,231.7,4729,1095709.3,Y,Settled
180951,C1131440,ABAN,INE421A01028,22-12-2014,14:38:00,24/12/2014,B,423.4,855,362007,C2221878,ABAN,INE421A01028,22-12-2014,14:38:00,423.4,844,357349.6,N,volume mismatch between Buyer and seller
306052,C1184867,ABBOTINDIA,INE358A01014,22-12-2014,14:38:00,24/12/2014,B,3475,125,434375,C2299008,ABBOTINDIA,INE358A01014,22-12-2014,14:38:00,3475,125,434375,Y,Settled
433699,C1129428,ACC,INE012A01025,22-12-2014,14:38:00,24/12/2014,B,1383,567,784161,C2251530,ACC,INE012A01025,22-12-2014,14:38:00,1383,567,784161,Y,Settled
